npad	19	exponent	13	time	98.8996	deviation	71.7796
npad	19	exponent	14	time	55.2397	deviation	106.806
npad	19	exponent	15	time	34.3069	deviation	2149.7
npad	19	exponent	16	time	23.6672	deviation	534.586
npad	19	exponent	17	time	24.4991	deviation	29719.9
npad	19	exponent	18	time	20.5279	deviation	1577.87
npad	19	exponent	19	time	61.9792	deviation	1.15534e+06
npad	19	exponent	20	time	26.2659	deviation	36317
npad	19	exponent	21	time	25.782	deviation	40672.8
npad	19	exponent	22	time	26.4337	deviation	113826
npad	19	exponent	23	time	64.6814	deviation	1.22757e+06
npad	19	exponent	24	time	91.3055	deviation	1.77361e+06
npad	19	exponent	25	time	103.786	deviation	2.53889e+06
npad	19	exponent	26	time	105.265	deviation	3.62566e+06
npad	19	exponent	27	time	106.812	deviation	6.03014e+06
npad	19	exponent	28	time	106.042	deviation	8.49247e+06
npad	20	exponent	10	time	751.528	deviation	59.382
npad	20	exponent	11	time	380.512	deviation	37.6264
npad	20	exponent	12	time	196.098	deviation	57.4322
npad	20	exponent	13	time	104.417	deviation	55.1792
npad	20	exponent	14	time	57.6931	deviation	160.015
npad	20	exponent	15	time	34.3667	deviation	206.537
npad	20	exponent	16	time	23.8369	deviation	462.632
npad	20	exponent	17	time	21.5499	deviation	3600.72
npad	20	exponent	18	time	19.9029	deviation	1806.45
npad	20	exponent	19	time	26.3992	deviation	4756.43
npad	20	exponent	20	time	25.9531	deviation	34219.5
npad	20	exponent	21	time	25.2631	deviation	51259.2
npad	20	exponent	22	time	29.2079	deviation	345152
npad	20	exponent	23	time	52.0307	deviation	780214
npad	20	exponent	24	time	88.7152	deviation	2.19779e+06
npad	20	exponent	25	time	100.937	deviation	2.37831e+06
npad	20	exponent	26	time	104.673	deviation	3.43534e+06
npad	20	exponent	27	time	110.548	deviation	8.87226e+06
npad	20	exponent	28	time	106.139	deviation	6.27468e+06
npad	21	exponent	10	time	1223.38	deviation	14656.9
npad	21	exponent	11	time	413.716	deviation	37.9221
npad	21	exponent	12	time	203.904	deviation	48.235
npad	21	exponent	13	time	108.338	deviation	67.3152
npad	21	exponent	14	time	59.4552	deviation	98.3759
npad	21	exponent	15	time	35.434	deviation	233.368
npad	21	exponent	16	time	24.0955	deviation	521.618
npad	21	exponent	17	time	21.3703	deviation	2394.77
npad	21	exponent	18	time	20.5302	deviation	2730.89
npad	21	exponent	19	time	27.5146	deviation	4177.21
npad	21	exponent	20	time	26.6189	deviation	12150.1
npad	21	exponent	21	time	26.5259	deviation	38470.5
npad	21	exponent	22	time	27.7943	deviation	102310
npad	21	exponent	23	time	57.0463	deviation	1.12292e+06
npad	21	exponent	24	time	99.5415	deviation	3.80357e+06
npad	21	exponent	25	time	110.094	deviation	4.97753e+06
npad	21	exponent	26	time	112.282	deviation	5.88077e+06
npad	21	exponent	27	time	112.558	deviation	7.89201e+06
npad	21	exponent	28	time	109.58	deviation	6.8307e+06
npad	22	exponent	10	time	899.454	deviation	93.117
npad	22	exponent	11	time	419.087	deviation	168.571
npad	22	exponent	12	time	212.571	deviation	62.488
npad	22	exponent	13	time	113.669	deviation	227.228
npad	22	exponent	14	time	61.578	deviation	105.291
npad	22	exponent	15	time	37.6526	deviation	2106.9
npad	22	exponent	16	time	24.5854	deviation	503.092
npad	22	exponent	17	time	21.2258	deviation	819.798
npad	22	exponent	18	time	21.4071	deviation	2314.94
npad	22	exponent	19	time	27.455	deviation	3578.39
npad	22	exponent	20	time	26.3992	deviation	16055.9
npad	22	exponent	21	time	66.6379	deviation	3.34899e+06
npad	22	exponent	22	time	50.5951	deviation	4.62074e+06
npad	22	exponent	23	time	49.3485	deviation	612904
npad	22	exponent	24	time	84.8292	deviation	1.0156e+06
npad	22	exponent	25	time	108.231	deviation	6.03551e+06
npad	22	exponent	26	time	110.472	deviation	4.18167e+06
npad	22	exponent	27	time	112.316	deviation	5.82327e+06
npad	22	exponent	28	time	111.349	deviation	1.18932e+07
npad	23	exponent	10	time	1514.91	deviation	30675.5
npad	23	exponent	11	time	454.754	deviation	40.7727
npad	23	exponent	12	time	222.311	deviation	41.4969
npad	23	exponent	13	time	119.044	deviation	346.417
npad	23	exponent	14	time	64.0214	deviation	95.3307
npad	23	exponent	15	time	37.6338	deviation	208.572
npad	23	exponent	16	time	25.2931	deviation	531.365
npad	23	exponent	17	time	21.5592	deviation	792.389
npad	23	exponent	18	time	21.4628	deviation	3448.23
npad	23	exponent	19	time	62.6964	deviation	946331
npad	23	exponent	20	time	28.0164	deviation	34734.3
npad	23	exponent	21	time	47.018	deviation	2.19482e+06
npad	23	exponent	22	time	29.7297	deviation	303588
npad	23	exponent	23	time	47.2826	deviation	535330
npad	23	exponent	24	time	91.0285	deviation	1.77563e+06
npad	23	exponent	25	time	108.525	deviation	2.42258e+06
npad	23	exponent	26	time	111.7	deviation	2.6194e+06
npad	23	exponent	27	time	116.813	deviation	8.67563e+06
npad	23	exponent	28	time	116.754	deviation	1.22821e+07
npad	24	exponent	10	time	921.938	deviation	316.239
npad	24	exponent	11	time	475.047	deviation	2056.77
npad	24	exponent	12	time	233.04	deviation	54.6512
npad	24	exponent	13	time	122.784	deviation	40.1372
npad	24	exponent	14	time	70.0752	deviation	2450.14
npad	24	exponent	15	time	39.2649	deviation	486.904
npad	24	exponent	16	time	25.7037	deviation	519.441
npad	24	exponent	17	time	21.8102	deviation	854.714
npad	24	exponent	18	time	333.113	deviation	4.05751e+06
npad	24	exponent	19	time	29.2373	deviation	33679.6
npad	24	exponent	20	time	29.5308	deviation	54529
npad	24	exponent	21	time	26.5231	deviation	50700
npad	24	exponent	22	time	42.5497	deviation	2.72224e+06
npad	24	exponent	23	time	75.6562	deviation	2.01454e+06
npad	24	exponent	24	time	88.2664	deviation	1.74868e+06
npad	24	exponent	25	time	111.943	deviation	3.87758e+06
npad	24	exponent	26	time	116.615	deviation	5.18742e+06
npad	24	exponent	27	time	115.765	deviation	5.89279e+06
npad	24	exponent	28	time	113.289	deviation	8.85006e+06
npad	25	exponent	10	time	1121.64	deviation	76.0881
npad	25	exponent	11	time	503.661	deviation	33.3683
npad	25	exponent	12	time	246.142	deviation	179.734
npad	25	exponent	13	time	125.958	deviation	59.4124
npad	25	exponent	14	time	68.7249	deviation	97.7009
npad	25	exponent	15	time	39.9728	deviation	235.024
npad	25	exponent	16	time	26.5359	deviation	651.791
npad	25	exponent	17	time	22.4301	deviation	2369.64
npad	25	exponent	18	time	20.5684	deviation	2819.45
npad	25	exponent	19	time	28.4957	deviation	3241.29
npad	25	exponent	20	time	27.4791	deviation	8532.74
npad	25	exponent	21	time	29.6071	deviation	118705
npad	25	exponent	22	time	27.8276	deviation	70146.3
npad	25	exponent	23	time	48.7199	deviation	798564
npad	25	exponent	24	time	86.982	deviation	1.72272e+06
npad	25	exponent	25	time	111.913	deviation	3.12633e+06
npad	25	exponent	26	time	117.018	deviation	5.22981e+06
npad	25	exponent	27	time	117.084	deviation	7.38337e+06
npad	25	exponent	28	time	114.927	deviation	6.8265e+06
npad	26	exponent	10	time	1122.27	deviation	75.3539
npad	26	exponent	11	time	503.789	deviation	28.1879
npad	26	exponent	12	time	268.659	deviation	2000.59
npad	26	exponent	13	time	165.765	deviation	11328.1
npad	26	exponent	14	time	71.0876	deviation	107.926
npad	26	exponent	15	time	42.3821	deviation	2135.47
npad	26	exponent	16	time	26.6895	deviation	437.566
npad	26	exponent	17	time	23.1503	deviation	3084.88
npad	26	exponent	18	time	21.4233	deviation	3288.37
npad	26	exponent	19	time	28.3152	deviation	4312.69
npad	26	exponent	20	time	27.6765	deviation	6018.48
npad	26	exponent	21	time	27.2814	deviation	15727.9
npad	26	exponent	22	time	29.8925	deviation	184704
npad	26	exponent	23	time	38.8449	deviation	1.03124e+06
npad	26	exponent	24	time	97.2477	deviation	4.35108e+06
npad	26	exponent	25	time	113.272	deviation	2.92774e+06
npad	26	exponent	26	time	116.522	deviation	3.86186e+06
npad	26	exponent	27	time	116.851	deviation	6.01733e+06
